Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-21 17:59:39.408,56486,16672,9887,4,194329,272762
2025-02-21 17:59:39.597,55854,16525,9748,4,193739,272361
2025-02-21 17:59:39.612,55783,16458,9669,5,193045,271525
2025-02-21 17:59:39.734,55893,16405,9650,2,193113,271647
2025-02-21 17:59:39.907,56544,16498,9759,2,193653,271946
2025-02-21 17:59:39.912,56652,16638,9863,3,194211,272662
2025-02-21 17:59:40.047,56009,16456,9704,3,193371,271850
2025-02-21 17:59:40.224,55429,16309,9537,3,192361,270739
2025-02-21 17:59:40.226,55195,16349,9544,3,192136,270417
2025-02-21 17:59:40.361,55768,16429,9608,4,192535,270668
2025-02-21 17:59:40.408,56358,16568,9754,4,193633,271861
2025-02-21 17:59:40.540,56291,16638,9817,3,193976,272524
2025-02-21 17:59:40.737,55662,16409,9636,5,193100,271559
2025-02-21 17:59:40.739,55741,16375,9604,4,192820,271316
2025-02-21 17:59:40.907,56046,16490,9687,3,192903,271563
2025-02-21 17:59:40.911,56593,16694,9860,3,193637,272337
2025-02-21 17:59:41.056,56406,16563,9781,4,193418,272081
2025-02-21 17:59:41.104,55855,16304,9566,3,192361,271000
2025-02-21 17:59:41.289,55688,16199,9475,4,191534,270050
2025-02-21 17:59:41.304,55411,16167,9501,3,191693,270051
2025-02-21 17:59:41.427,56384,16511,9762,4,193135,271570
2025-02-21 17:59:41.598,56763,16897,10041,5,194666,273425
2025-02-21 17:59:41.603,56222,16672,9893,3,194012,272805
2025-02-21 17:59:41.746,55797,16397,9708,4,193108,271670
2025-02-21 17:59:41.924,56006,16403,9719,4,193064,271663
2025-02-21 17:59:41.927,56351,16549,9825,4,193307,272006
2025-02-21 17:59:42.066,56585,16720,9933,3,193731,272470
2025-02-21 17:59:42.099,56300,16662,9831,3,193126,272018
2025-02-21 17:59:42.242,55858,16460,9630,3,191889,270636
2025-02-21 17:59:42.384,55717,16312,9580,4,191504,269962
2025-02-21 17:59:42.399,55759,16329,9635,4,191997,270324
2025-02-21 17:59:42.614,56487,16611,9841,3,193307,271832
2025-02-21 17:59:42.616,56514,16762,9950,3,193790,272706
2025-02-21 17:59:42.752,55744,16552,9776,3,192927,271814
2025-02-21 17:59:42.783,55763,16523,9728,4,192475,271181
2025-02-21 17:59:42.929,55947,16425,9697,4,192300,271069
2025-02-21 17:59:43.072,56563,16564,9832,4,192826,271496
2025-02-21 17:59:43.088,56666,16694,9906,4,193292,272106
2025-02-21 17:59:43.247,56263,16563,9754,3,192520,271385
2025-02-21 17:59:43.289,55715,16431,9593,2,191592,270362
2025-02-21 17:59:43.381,55532,16458,9628,3,191493,270169
2025-02-21 17:59:43.560,55822,16425,9691,3,192064,270534
2025-02-21 17:59:43.567,56375,16583,9859,3,193297,271963
2025-02-21 17:59:43.717,56406,16666,9931,4,193489,272527
2025-02-21 17:59:43.900,55717,16459,9750,4,192672,271563
2025-02-21 17:59:43.903,56085,16532,9766,4,192473,271458
2025-02-21 17:59:44.042,56249,16620,9805,3,192220,271288
2025-02-21 17:59:44.071,56767,16783,9948,3,192829,271818
2025-02-21 17:59:44.268,56771,16727,9910,3,192889,272079
2025-02-21 17:59:44.274,56261,16530,9688,4,191964,271055
2025-02-21 17:59:44.405,55909,16497,9607,4,191437,270285
2025-02-21 17:59:44.583,55547,16451,9618,4,191353,269993
2025-02-21 17:59:44.586,56326,16681,9836,4,192535,271282
2025-02-21 17:59:44.790,56765,17025,10106,4,193989,273206
2025-02-21 17:59:44.792,56190,16808,9966,4,193432,272735
2025-02-21 17:59:44.962,55796,16586,9796,4,192554,271680
2025-02-21 17:59:44.966,56102,16612,9778,4,192394,271573
2025-02-21 17:59:45.102,56783,16864,9995,3,193292,272494
2025-02-21 17:59:45.277,57058,17082,10153,4,194013,273490
2025-02-21 17:59:45.280,56531,16953,9969,3,192907,272408
2025-02-21 17:59:45.424,56125,16763,9774,3,192010,271144
2025-02-21 17:59:45.462,56018,16696,9762,3,191995,271039
2025-02-21 17:59:45.601,55942,16652,9790,3,192177,271144
2025-02-21 17:59:45.819,56391,16781,9913,4,192903,272002
2025-02-21 17:59:45.822,56502,16939,10020,3,193265,272714
2025-02-21 17:59:45.866,56011,16763,9799,4,192242,271637
2025-02-21 17:59:46.001,56085,16741,9748,3,192037,271213
2025-02-21 17:59:46.150,56133,16652,9724,4,192041,271238
2025-02-21 17:59:46.167,56760,16805,9868,4,192533,271694
2025-02-21 17:59:46.336,56780,16954,9957,3,192996,272310
2025-02-21 17:59:46.351,56401,16859,9832,3,192420,271755
2025-02-21 17:59:46.559,56088,16783,9701,3,191505,270799
2025-02-21 17:59:46.562,55848,16768,9662,4,191112,270286
2025-02-21 17:59:46.733,56003,16725,9701,3,191707,270613
2025-02-21 17:59:46.750,56835,16970,9929,4,193271,272402
2025-02-21 17:59:46.885,56821,17136,10055,5,193876,273394
2025-02-21 17:59:47.081,56232,16948,9869,3,193108,272626
2025-02-21 17:59:47.084,56084,16899,9814,3,192676,272070
2025-02-21 17:59:47.230,56216,16995,9926,4,192971,272528
2025-02-21 17:59:47.247,56728,17033,9986,4,192984,272560
2025-02-21 17:59:47.406,56629,16948,9916,3,192641,272168
2025-02-21 17:59:47.447,56176,16750,9698,2,191651,271158
2025-02-21 17:59:47.643,56013,16730,9609,3,191160,270418
2025-02-21 17:59:47.647,55669,16714,9629,3,191285,270468
2025-02-21 17:59:47.816,56199,16852,9775,3,192161,271386
2025-02-21 17:59:47.850,56527,16981,9922,3,193222,272560
2025-02-21 17:59:47.951,55933,16811,9864,3,193256,272606
2025-02-21 17:59:48.197,55505,16619,9734,3,192754,271956
2025-02-21 17:59:48.200,56065,16698,9751,4,192694,271956
2025-02-21 17:59:48.243,56581,16871,9864,3,192845,272254
2025-02-21 17:59:48.342,56859,17047,9990,3,193115,272684
2025-02-21 17:59:48.511,56601,16926,9855,4,192445,271939
2025-02-21 17:59:48.543,56133,16645,9624,3,191509,270741
2025-02-21 17:59:48.649,56227,16621,9554,4,191023,270226
2025-02-21 17:59:48.832,56256,16601,9548,3,190876,269882
2025-02-21 17:59:48.846,56832,16815,9748,4,192211,271463
2025-02-21 17:59:48.979,57071,17050,9948,3,193200,272779
2025-02-21 17:59:49.158,56457,16898,9838,3,192796,272248
2025-02-21 17:59:49.161,56071,16616,9660,3,192141,271288
2025-02-21 17:59:49.347,56318,16601,9661,3,191812,270966
2025-02-21 17:59:49.349,56741,16753,9798,3,192171,271466
2025-02-21 17:59:49.514,56997,16921,9908,4,192653,272147
2025-02-21 17:59:49.542,56610,16832,9786,4,192073,271629
2025-02-21 17:59:49.655,56160,16685,9636,4,191167,270542
2025-02-21 17:59:49.889,55955,16497,9574,3,190920,270055
2025-02-21 17:59:49.891,56086,16460,9609,4,191443,270503
2025-02-21 17:59:50.026,56621,16667,9781,4,192429,271617
2025-02-21 17:59:50.035,56706,16804,9899,3,192925,272259
2025-02-21 17:59:50.201,56298,16694,9776,4,192417,271706
2025-02-21 17:59:50.235,56433,16727,9763,4,192117,271369
2025-02-21 17:59:50.338,56514,16668,9767,4,192072,271368
2025-02-21 17:59:50.507,56780,16697,9836,4,192284,271495
2025-02-21 17:59:50.538,56567,16691,9815,3,192169,271453
2025-02-21 17:59:50.653,56299,16581,9695,3,191355,270569
2025-02-21 17:59:50.825,56010,16519,9624,4,190876,269999
2025-02-21 17:59:50.838,55854,16501,9637,4,190779,269802
