Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-21 18:07:58.439,89894,24887,19253,4,177657,252433
2025-02-21 18:07:58.466,89398,24696,19150,3,177881,251983
2025-02-21 18:07:58.593,89368,24870,19270,3,178698,252696
2025-02-21 18:07:58.773,89157,24841,19190,4,178617,252532
2025-02-21 18:07:58.776,89166,24992,19294,3,179100,253027
2025-02-21 18:07:58.996,89425,25332,19554,4,180180,254442
2025-02-21 18:07:58.999,89696,25646,19775,4,180882,255558
2025-02-21 18:07:59.186,90143,25927,19983,4,181454,256664
2025-02-21 18:07:59.189,89938,25636,19775,3,180687,255919
2025-02-21 18:07:59.333,89602,25449,19631,3,179861,254897
2025-02-21 18:07:59.367,89490,25417,19545,3,179497,254484
2025-02-21 18:07:59.508,89050,25191,19291,3,178480,253186
2025-02-21 18:07:59.654,88979,25114,19102,3,178108,252724
2025-02-21 18:07:59.670,89157,25132,19067,4,177688,252190
2025-02-21 18:07:59.834,89074,25175,19117,3,177464,251915
2025-02-21 18:07:59.858,88888,25009,19014,4,177383,251740
2025-02-21 18:07:59.983,88879,24968,18922,3,177197,251591
2025-02-21 18:08:00.223,88839,25017,18958,4,177039,251513
2025-02-21 18:08:00.226,88695,25010,18961,3,176861,251430
2025-02-21 18:08:00.263,88673,25049,18905,5,176757,251419
2025-02-21 18:08:00.370,88678,25143,18958,4,176845,251503
2025-02-21 18:08:00.560,88443,25131,18988,3,176742,251323
2025-02-21 18:08:00.563,88157,25030,19046,3,176984,251504
2025-02-21 18:08:00.783,87927,24995,18982,3,176987,251508
2025-02-21 18:08:00.786,88087,25000,18993,3,177048,251508
2025-02-21 18:08:00.968,88114,24951,18947,4,177032,251258
2025-02-21 18:08:00.971,88319,24869,18830,3,176724,250886
2025-02-21 18:08:01.122,88789,24856,18817,4,176439,250753
2025-02-21 18:08:01.160,89164,24687,18753,4,176103,250533
2025-02-21 18:08:01.302,89386,24648,18785,3,176045,250688
2025-02-21 18:08:01.462,89487,24683,18823,4,175901,250713
2025-02-21 18:08:01.465,89571,24644,18828,3,175697,250582
2025-02-21 18:08:01.643,89761,24641,18840,4,175523,250549
2025-02-21 18:08:01.650,90045,24695,18928,4,175380,250552
2025-02-21 18:08:01.860,90224,24631,18935,4,175143,250358
2025-02-21 18:08:01.862,90392,24465,18889,5,174969,250223
2025-02-21 18:08:02.029,90546,24502,18934,3,174944,250280
2025-02-21 18:08:02.054,90675,24518,18966,3,174866,250210
2025-02-21 18:08:02.181,90751,24507,18997,2,174762,250110
2025-02-21 18:08:02.451,90884,24540,19037,3,174662,250090
2025-02-21 18:08:02.453,91053,24549,19043,4,174458,249933
2025-02-21 18:08:02.458,91153,24404,18990,4,174215,249738
2025-02-21 18:08:02.601,91304,24358,19010,3,174066,249787
2025-02-21 18:08:02.646,91428,24389,19033,3,173835,249739
2025-02-21 18:08:02.773,91540,24383,19055,3,173646,249699
2025-02-21 18:08:02.922,91655,24419,19097,3,173531,249746
2025-02-21 18:08:02.950,91759,24444,19117,3,173356,249733
2025-02-21 18:08:03.103,91871,24427,19121,3,173143,249668
2025-02-21 18:08:03.150,91947,24274,19073,3,172932,249570
2025-02-21 18:08:03.252,92235,24274,19080,4,172845,249687
2025-02-21 18:08:03.434,92521,24274,19105,4,172857,249905
2025-02-21 18:08:03.450,92805,24300,19160,4,172955,250190
2025-02-21 18:08:03.639,93098,24361,19219,3,173047,250482
2025-02-21 18:08:03.642,93379,24438,19294,3,173175,250786
2025-02-21 18:08:03.809,93526,24410,19330,4,173233,250903
2025-02-21 18:08:03.841,93529,24346,19364,3,173234,250907
2025-02-21 18:08:03.955,93557,24427,19443,3,173266,250972
2025-02-21 18:08:04.172,93560,24456,19492,3,173205,250898
2025-02-21 18:08:04.175,93524,24503,19544,4,173092,250757
2025-02-21 18:08:04.321,93510,24579,19612,4,173026,250697
2025-02-21 18:08:04.338,93448,24645,19660,4,172895,250551
2025-02-21 18:08:04.500,93410,24583,19630,3,172701,250294
2025-02-21 18:08:04.538,93288,24466,19574,3,172500,250037
2025-02-21 18:08:04.640,93200,24493,19591,3,172404,250002
2025-02-21 18:08:04.827,93025,24500,19618,3,172244,249778
2025-02-21 18:08:04.830,93040,24595,19661,4,172341,249883
2025-02-21 18:08:04.983,93113,24672,19699,4,172355,249966
2025-02-21 18:08:05.031,92977,24723,19731,4,172300,249929
2025-02-21 18:08:05.220,92861,24621,19687,3,172172,249744
2025-02-21 18:08:05.230,92567,24512,19615,4,172121,249639
2025-02-21 18:08:05.361,92537,24587,19657,3,172345,249911
2025-02-21 18:08:05.541,92354,24649,19763,3,172529,249959
2025-02-21 18:08:05.544,92056,24715,19806,4,172673,249989
2025-02-21 18:08:05.684,92015,24807,19861,4,172873,250135
2025-02-21 18:08:05.726,91453,24888,19964,4,173152,250318
2025-02-21 18:08:05.929,90805,24783,19938,4,173485,250592
2025-02-21 18:08:05.931,90703,24718,19879,3,173681,250965
2025-02-21 18:08:06.075,90303,24662,19759,4,173869,251391
2025-02-21 18:08:06.249,90033,24605,19681,4,174134,251808
2025-02-21 18:08:06.252,89801,24616,19675,4,174385,252179
2025-02-21 18:08:06.402,89918,24549,19537,3,174473,252547
2025-02-21 18:08:06.429,90770,24514,19446,4,174958,253582
2025-02-21 18:08:06.585,92049,24448,19415,3,176001,255300
2025-02-21 18:08:06.622,92990,24619,19600,4,177982,258030
2025-02-21 18:08:06.730,93170,24998,20000,3,179652,260180
2025-02-21 18:08:06.962,91896,25040,20123,4,179036,259398
2025-02-21 18:08:06.964,91179,25023,20075,5,178587,259024
2025-02-21 18:08:07.111,89675,24766,19822,4,176703,256361
2025-02-21 18:08:07.126,89932,24675,19689,5,176084,255757
2025-02-21 18:08:07.290,89309,24443,19547,3,175222,254620
2025-02-21 18:08:07.318,87378,24218,19226,3,175239,254512
2025-02-21 18:08:07.508,86112,24403,19176,2,179581,259382
2025-02-21 18:08:07.517,86069,24493,19189,4,180207,260046
2025-02-21 18:08:07.679,87385,24806,19397,3,181391,261759
2025-02-21 18:08:07.722,87699,25023,19611,5,181050,261460
2025-02-21 18:08:07.826,87812,25198,19830,4,181322,261682
2025-02-21 18:08:08.001,87546,25160,19902,3,181368,261342
2025-02-21 18:08:08.021,87702,25231,19973,3,181206,260921
2025-02-21 18:08:08.149,89739,25207,20069,3,179224,258644
2025-02-21 18:08:08.345,92891,25531,20572,3,178580,257703
2025-02-21 18:08:08.348,94082,26050,21014,3,179644,258514
2025-02-21 18:08:08.493,93579,26598,21508,3,181300,260205
2025-02-21 18:08:08.517,93080,26726,21630,4,181609,260335
2025-02-21 18:08:08.732,93341,26453,21304,4,180679,259186
2025-02-21 18:08:08.734,94907,26214,21043,3,178790,257029
2025-02-21 18:08:08.877,95684,25968,20691,3,177573,255399
2025-02-21 18:08:08.918,95995,25807,20430,3,176721,254940
2025-02-21 18:08:09.059,95922,25791,20328,4,173972,254206
2025-02-21 18:08:09.263,96324,25989,20305,4,173677,255530
2025-02-21 18:08:09.266,96718,25813,20100,3,173613,255971
2025-02-21 18:08:09.443,97110,25468,19847,2,173637,255651
2025-02-21 18:08:09.445,97247,25133,19652,3,173325,254555
2025-02-21 18:08:09.643,97386,25072,19722,3,173494,254294
2025-02-21 18:08:09.645,97286,25074,19832,4,173313,253740
2025-02-21 18:08:09.827,97409,25214,19958,4,173709,254022
2025-02-21 18:08:09.830,97486,25351,20056,5,174120,254323
2025-02-21 18:08:09.970,97230,25292,20127,4,174071,254054
2025-02-21 18:08:10.017,96572,25212,20329,3,173975,253574
2025-02-21 18:08:10.152,96351,25486,20829,2,174914,254636
2025-02-21 18:08:10.299,96108,25739,21273,3,175477,255085
2025-02-21 18:08:10.310,96172,26124,21707,3,176233,256056
2025-02-21 18:08:10.539,96199,26347,21802,4,176750,256691
2025-02-21 18:08:10.542,95797,26151,21685,3,176230,255831
2025-02-21 18:08:10.686,94611,25743,21394,4,175202,253282
2025-02-21 18:08:10.713,94326,25682,21402,3,175479,253153
2025-02-21 18:08:10.878,94577,25910,21618,4,176698,254706
2025-02-21 18:08:10.913,94731,26034,21723,4,177188,255600
2025-02-21 18:08:11.087,94527,25921,21663,4,176874,255105
2025-02-21 18:08:11.106,93585,25659,21490,4,176279,253685
2025-02-21 18:08:11.268,92958,25729,21563,4,176104,253127
2025-02-21 18:08:11.306,93477,26090,21712,4,177034,254534
2025-02-21 18:08:11.417,94362,26143,21634,4,177755,255844
2025-02-21 18:08:11.596,94680,25932,21361,4,177402,255583
2025-02-21 18:08:11.609,94030,25331,20925,5,175715,253193
2025-02-21 18:08:11.746,93338,25106,20783,3,174518,251193
2025-02-21 18:08:11.929,93561,25614,21127,3,176126,253324
2025-02-21 18:08:11.932,93749,25940,21486,3,177385,254924
2025-02-21 18:08:12.079,93253,25956,21627,3,177217,254557
2025-02-21 18:08:12.102,92529,25731,21479,3,176332,253274
2025-02-21 18:08:12.313,91842,25327,20905,4,174295,250819
2025-02-21 18:08:12.316,92801,25822,21110,3,176149,253863
2025-02-21 18:08:12.459,93892,26146,21293,3,177529,255983
2025-02-21 18:08:12.506,93867,25651,20944,3,176317,254258
2025-02-21 18:08:12.639,92611,25209,20556,3,173916,250664
2025-02-21 18:08:12.787,92998,25805,20850,3,175507,253088
2025-02-21 18:08:12.790,93376,26165,21138,4,177033,255792
2025-02-21 18:08:12.970,93174,25923,21017,4,176575,254899
2025-02-21 18:08:12.990,92397,25266,20327,4,174627,251446
2025-02-21 18:08:13.112,93259,25691,20383,4,175795,253437
2025-02-21 18:08:13.298,94395,25973,20512,3,177067,255612
2025-02-21 18:08:13.301,94822,25800,20416,4,176799,255423
2025-02-21 18:08:13.452,93960,25404,20174,3,174902,252244
2025-02-21 18:08:13.489,94258,25852,20453,4,175948,254065
2025-02-21 18:08:13.652,94527,26262,20908,3,178106,257167
2025-02-21 18:08:13.694,93922,25826,20651,4,177479,255609
2025-02-21 18:08:13.877,93587,25808,20561,3,177014,254590
2025-02-21 18:08:13.885,94527,26246,20794,3,177908,256540
2025-02-21 18:08:14.049,96094,26668,21057,3,179511,259064
2025-02-21 18:08:14.085,95823,26191,20861,3,178049,256944
2025-02-21 18:08:14.201,94979,26114,20874,3,176559,254719
2025-02-21 18:08:14.421,95205,26856,21499,4,178441,257638
2025-02-21 18:08:14.424,95458,27171,21857,4,180128,259759
2025-02-21 18:08:14.631,94799,26373,21349,3,178215,256623
2025-02-21 18:08:14.634,94301,26412,21154,2,177838,255699
2025-02-21 18:08:14.669,95366,26878,21354,3,179136,258078
2025-02-21 18:08:14.811,96439,27187,21570,4,180063,259811
2025-02-21 18:08:14.958,95575,26513,21296,3,178145,256665
2025-02-21 18:08:14.974,94971,26579,21391,3,177572,255347
2025-02-21 18:08:15.140,95281,27369,21965,4,179782,258747
2025-02-21 18:08:15.173,95397,27487,22202,4,180945,260562
2025-02-21 18:08:15.297,94797,26552,21543,3,178424,256507
2025-02-21 18:08:15.479,94977,26874,21513,3,178921,256959
2025-02-21 18:08:15.482,95803,27372,21829,4,180360,259308
2025-02-21 18:08:15.686,96566,27718,22147,4,181588,261106
2025-02-21 18:08:15.688,95501,26718,21601,4,178546,256517
2025-02-21 18:08:15.864,95137,26939,21725,3,178412,255998
2025-02-21 18:08:15.869,95496,27600,22314,3,181224,260320
2025-02-21 18:08:16.009,95641,27590,22376,4,181861,261391
2025-02-21 18:08:16.266,94737,26406,21376,4,178179,255824
2025-02-21 18:08:16.269,95160,27042,21630,4,179453,257410
2025-02-21 18:08:16.272,96239,27645,22049,4,181392,260649
2025-02-21 18:08:16.407,97034,27810,22161,3,182178,261943
2025-02-21 18:08:16.589,95647,26575,21387,3,178416,256499
2025-02-21 18:08:16.592,95549,26793,21526,4,178645,256537
2025-02-21 18:08:16.738,96055,27477,22020,4,181667,260911
2025-02-21 18:08:16.766,95821,27131,21794,4,181289,260415
2025-02-21 18:08:16.924,95238,26302,21056,4,178056,255719
2025-02-21 18:08:16.967,96090,27114,21467,5,180119,258730
2025-02-21 18:08:17.073,96972,27533,21818,4,181629,261192
