year,month,day,hour,minute,second,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Unnamed: 8
2025,2,21,16,34,39,640,100,0,0,0,3,1272,
2025,2,21,16,34,40,640,100,0,0,0,3,1254,
2025,2,21,16,34,41,640,100,0,0,0,3,1235,
2025,2,21,16,34,42,650,100,0,0,0,3,1215,
2025,2,21,16,34,43,650,100,0,0,0,3,1192,
2025,2,21,16,34,44,650,100,0,0,0,3,1172,
2025,2,21,16,34,45,650,100,0,0,0,3,1158,
2025,2,21,16,34,46,650,100,0,0,0,3,1148,
2025,2,21,16,34,47,650,100,0,0,0,3,1138,
2025,2,21,16,34,48,650,100,0,0,0,3,1130,
2025,2,21,16,34,49,660,100,0,0,0,3,1123,
2025,2,21,16,34,50,660,100,0,0,0,3,1120,
2025,2,21,16,34,51,660,100,0,0,0,3,1118,
2025,2,21,16,34,52,660,100,0,0,0,3,1117,
2025,2,21,16,34,53,660,100,0,0,0,3,1117,
2025,2,21,16,34,54,660,100,0,0,0,3,1117,
2025,2,21,16,34,55,660,100,0,0,0,3,1116,
2025,2,21,16,34,56,660,100,0,0,0,3,1116,
2025,2,21,16,34,57,650,100,0,0,0,3,1116,
2025,2,21,16,34,58,650,100,0,0,0,3,1116,
2025,2,21,16,34,59,650,100,0,0,0,3,1116,
2025,2,21,16,35,0,650,100,0,0,0,3,1116,
2025,2,21,16,35,1,650,100,0,0,0,3,1116,
2025,2,21,16,35,2,650,100,0,0,0,3,1116,
2025,2,21,16,35,3,650,100,0,0,0,3,1116,
2025,2,21,16,35,4,650,100,0,0,0,3,1116,
2025,2,21,16,35,5,650,100,0,0,0,3,1116,
2025,2,21,16,35,6,650,100,0,0,0,3,1116,
2025,2,21,16,35,7,650,100,0,0,0,3,1116,
2025,2,21,16,35,8,650,100,0,0,0,3,1116,
2025,2,21,16,35,9,660,100,0,0,0,3,1116,
2025,2,21,16,35,10,660,100,0,0,0,3,1116,
2025,2,21,16,35,11,660,100,0,0,0,3,1116,
2025,2,21,16,35,12,670,100,0,0,0,3,1116,
2025,2,21,16,35,13,680,100,0,0,0,3,1116,
2025,2,21,16,35,14,680,100,0,0,0,3,1116,
2025,2,21,16,35,15,690,100,0,0,0,3,1116,
2025,2,21,16,35,16,690,100,0,0,0,3,1116,
2025,2,21,16,35,17,700,100,0,0,0,3,1116,
2025,2,21,16,35,18,700,100,0,0,0,3,1116,
2025,2,21,16,35,19,700,100,0,0,0,3,1116,
2025,2,21,16,35,20,700,100,0,0,0,3,1116,
2025,2,21,16,35,21,710,100,0,0,0,3,1116,
2025,2,21,16,35,22,710,100,0,0,0,3,1116,
2025,2,21,16,35,23,710,100,0,0,0,3,1116,
2025,2,21,16,35,24,710,100,0,0,0,3,1104,
2025,2,21,16,35,25,710,100,0,0,0,3,1104,
2025,2,21,16,35,26,720,100,0,0,0,3,1104,
2025,2,21,16,35,27,720,100,0,0,0,3,1104,
2025,2,21,16,35,28,720,100,0,0,0,3,1104,
2025,2,21,16,35,29,720,100,0,0,0,3,1104,
2025,2,21,16,35,30,720,100,0,0,0,3,1104,
