Timestamp,PPG1,PPG2,PPG3,PPG4,PPG5,PPG6
2025-02-25 09:53:12.147,126189,46321,33932,6,441493,304362
2025-02-25 09:53:12.180,126397,46501,34036,4,441521,304553
2025-02-25 09:53:12.291,126786,46757,34198,6,441574,304792
2025-02-25 09:53:12.469,127444,47273,34615,6,442051,305529
2025-02-25 09:53:12.481,127772,47695,35016,6,442788,306286
2025-02-25 09:53:12.611,127926,47928,35265,5,442940,306456
2025-02-25 09:53:12.783,128004,48125,35460,3,443236,306846
2025-02-25 09:53:12.785,126078,46803,34469,4,442443,305305
2025-02-25 09:53:12.965,125709,46251,34032,6,442130,304558
2025-02-25 09:53:12.976,126105,46434,34164,5,442247,304800
2025-02-25 09:53:13.125,126174,46490,34224,5,442346,304900
2025-02-25 09:53:13.265,126675,46820,34485,5,442570,305325
2025-02-25 09:53:13.276,127377,47315,34879,3,442966,306052
2025-02-25 09:53:13.445,127849,47742,35223,5,443301,306663
2025-02-25 09:53:13.477,127907,47965,35540,5,444200,307302
2025-02-25 09:53:13.662,128389,48311,35846,4,444551,307820
2025-02-25 09:53:13.680,127332,47749,35378,3,444166,307251
2025-02-25 09:53:13.835,125637,46455,34363,4,444008,305922
2025-02-25 09:53:13.867,126008,46418,34259,3,443843,305797
2025-02-25 09:53:13.981,126125,46566,34317,2,443910,305985
2025-02-25 09:53:14.155,126041,46616,34411,4,444579,306303
2025-02-25 09:53:14.172,126671,47008,34726,4,445029,306958
2025-02-25 09:53:14.299,127091,47416,35066,4,445575,307621
2025-02-25 09:53:14.474,127329,47705,35327,4,445980,308099
2025-02-25 09:53:14.476,127587,47993,35572,4,446225,308420
2025-02-25 09:53:14.616,127968,48389,35862,5,446573,308987
2025-02-25 09:53:14.663,126480,47530,35046,5,445483,307680
2025-02-25 09:53:14.834,125705,46635,34065,6,444138,306174
2025-02-25 09:53:14.863,126500,46934,34085,5,443686,306371
2025-02-25 09:53:14.967,126964,47213,34086,4,443323,306604
2025-02-25 09:53:15.140,127409,47541,34219,6,443362,307001
2025-02-25 09:53:15.168,127792,48010,34525,7,443222,307235
2025-02-25 09:53:15.334,128357,48540,34781,7,442699,307407
2025-02-25 09:53:15.359,128823,49001,35006,5,442533,307768
2025-02-25 09:53:15.495,129239,49408,35244,3,442706,308307
2025-02-25 09:53:15.639,127771,48414,34410,3,441624,306928
2025-02-25 09:53:15.664,127192,47724,33853,4,441013,305918
2025-02-25 09:53:15.814,127708,47987,34047,7,441355,306375
2025-02-25 09:53:15.851,127676,47976,34039,3,441397,306390
2025-02-25 09:53:15.953,128115,48220,34204,6,441505,306649
2025-02-25 09:53:16.135,128737,48742,34591,5,442025,307435
2025-02-25 09:53:16.155,128996,49107,34888,4,442323,307849
2025-02-25 09:53:16.275,129045,49360,35117,5,442811,308273
2025-02-25 09:53:16.486,127472,48289,34283,3,442068,307036
2025-02-25 09:53:16.488,126353,47183,33435,2,441426,305677
2025-02-25 09:53:16.615,126492,47241,33514,3,441668,305752
2025-02-25 09:53:16.647,126541,47235,33511,4,441706,305784
2025-02-25 09:53:16.785,126746,47435,33661,3,442073,306190
2025-02-25 09:53:16.928,127215,47837,34047,5,442841,306975
2025-02-25 09:53:16.946,127717,48170,34357,4,443085,307412
2025-02-25 09:53:17.182,128076,48446,34607,5,443249,307780
2025-02-25 09:53:17.184,127276,47929,34196,7,442603,307176
2025-02-25 09:53:17.324,125711,46512,33064,9,441225,305255
2025-02-25 09:53:17.350,126045,46456,33045,4,441276,305278
2025-02-25 09:53:17.500,126291,46553,33173,5,441406,305513
2025-02-25 09:53:17.543,126430,46594,33257,4,441508,305637
2025-02-25 09:53:17.643,126918,46960,33619,4,442022,306254
2025-02-25 09:53:17.810,127414,47373,33996,6,442556,306968
2025-02-25 09:53:17.841,127788,47665,34274,3,442975,307517
2025-02-25 09:53:17.944,127600,47586,34271,6,443090,307622
2025-02-25 09:53:18.129,125614,45993,33073,5,441717,305549
2025-02-25 09:53:18.146,125604,45679,32859,5,441834,305331
2025-02-25 09:53:18.321,125977,45899,33068,4,442217,305776
2025-02-25 09:53:18.346,125947,45858,33095,5,442407,305837
2025-02-25 09:53:18.500,126302,46121,33405,3,443082,306408
2025-02-25 09:53:18.539,126744,46506,33765,2,443404,306891
2025-02-25 09:53:18.691,127115,46800,34018,5,443515,307221
2025-02-25 09:53:18.737,127517,47012,34185,3,443808,307762
2025-02-25 09:53:18.853,125934,45800,33213,4,442476,306163
2025-02-25 09:53:18.998,125144,45237,32747,5,441509,304887
2025-02-25 09:53:19.038,125709,45664,32866,4,440139,304401
2025-02-25 09:53:19.167,125883,45889,32908,5,439666,304404
2025-02-25 09:53:19.309,126204,46236,33151,2,439865,304731
2025-02-25 09:53:19.330,126755,46713,33520,3,440358,305388
2025-02-25 09:53:19.486,127519,47231,33795,6,440098,305772
2025-02-25 09:53:19.533,127815,47523,33907,6,439910,306101
2025-02-25 09:53:19.634,126140,46210,32884,5,438440,304337
2025-02-25 09:53:19.800,126051,45955,32639,4,438206,303911
2025-02-25 09:53:19.833,126639,46422,32915,4,438495,304481
2025-02-25 09:53:19.990,126714,46557,32984,2,438511,304561
2025-02-25 09:53:20.033,127294,47000,33285,6,438821,305058
2025-02-25 09:53:20.157,127874,47576,33685,4,439102,305630
2025-02-25 09:53:20.336,128350,48078,34022,6,439431,306228
2025-02-25 09:53:20.339,128165,48108,34019,3,439248,306181
2025-02-25 09:53:20.582,126495,46823,33009,2,437891,304357
2025-02-25 09:53:20.584,126788,46893,33010,3,437970,304376
2025-02-25 09:53:20.629,126956,47211,33257,4,438438,304795
2025-02-25 09:53:20.729,126730,47222,33287,3,438714,304817
2025-02-25 09:53:20.895,127056,47547,33598,6,439342,305284
2025-02-25 09:53:20.929,127448,47987,33957,3,439825,305843
2025-02-25 09:53:21.039,127590,48305,34186,5,440143,306264
2025-02-25 09:53:21.222,125758,47187,33321,2,439258,304802
2025-02-25 09:53:21.225,125138,46584,32822,4,438922,303942
2025-02-25 09:53:21.371,125524,46917,33102,4,439545,304507
2025-02-25 09:53:21.543,125214,46885,33130,2,439802,304495
2025-02-25 09:53:21.545,125219,47027,33331,4,440274,304646
2025-02-25 09:53:21.729,125611,47427,33677,4,440638,305111
2025-02-25 09:53:21.731,125980,47804,33974,7,441076,305688
2025-02-25 09:53:21.906,125900,47869,34007,3,441271,305968
2025-02-25 09:53:21.925,123903,46423,32769,4,439815,303998
2025-02-25 09:53:22.051,123795,46041,32426,4,439562,303522
2025-02-25 09:53:22.278,124043,46187,32554,5,439746,303725
2025-02-25 09:53:22.281,124092,46190,32576,3,439701,303723
2025-02-25 09:53:22.327,124710,46548,32858,3,439879,304148
2025-02-25 09:53:22.429,125427,47066,33259,3,440241,304892
2025-02-25 09:53:22.587,125950,47455,33565,5,440446,305408
2025-02-25 09:53:22.628,126071,47593,33676,5,440307,305548
2025-02-25 09:53:22.729,124157,46201,32552,3,438873,303685
2025-02-25 09:53:22.909,123914,45736,32216,4,438617,303140
2025-02-25 09:53:22.920,124287,45904,32407,5,438928,303442
2025-02-25 09:53:23.056,124372,45922,32475,4,439002,303526
2025-02-25 09:53:23.223,124952,46282,32790,5,439346,304041
2025-02-25 09:53:23.226,125607,46798,33193,5,439530,304598
2025-02-25 09:53:23.411,126025,47227,33510,3,439654,305046
2025-02-25 09:53:23.416,126393,47617,33795,7,439696,305370
2025-02-25 09:53:23.583,125351,47064,33337,5,438729,304411
2025-02-25 09:53:23.616,124069,45838,32315,7,437146,302497
2025-02-25 09:53:23.728,124776,46060,32429,6,437075,302733
2025-02-25 09:53:23.959,125058,46286,32561,5,436952,302895
2025-02-25 09:53:23.961,125321,46493,32696,4,436944,303019
2025-02-25 09:53:24.007,125974,47008,33083,2,437326,303661
2025-02-25 09:53:24.107,126431,47460,33409,4,437551,304151
2025-02-25 09:53:24.274,126826,47847,33671,5,437774,304613
2025-02-25 09:53:24.310,125889,47363,33270,6,437189,303928
2025-02-25 09:53:24.431,124564,46255,32392,3,436148,302330
2025-02-25 09:53:24.610,125109,46479,32559,5,436518,302707
2025-02-25 09:53:24.613,125158,46609,32647,5,436799,302964
2025-02-25 09:53:24.753,125305,46737,32750,5,437110,303198
2025-02-25 09:53:24.924,125872,47208,33105,3,437702,303932
2025-02-25 09:53:24.926,126241,47638,33431,2,438113,304484
2025-02-25 09:53:25.115,126472,47990,33704,5,438786,305172
2025-02-25 09:53:25.117,124864,47104,33006,4,438521,304234
2025-02-25 09:53:25.283,123549,45840,31922,7,437691,302680
2025-02-25 09:53:25.307,124075,45972,31928,4,437672,302847
2025-02-25 09:53:25.426,124263,46191,32000,4,437700,303107
2025-02-25 09:53:25.599,123642,46287,32087,5,437290,302603
2025-02-25 09:53:25.606,123475,46685,32340,5,436977,302497
2025-02-25 09:53:25.747,124106,47104,32668,4,437886,303447
2025-02-25 09:53:25.922,124462,47386,32908,4,438360,303986
2025-02-25 09:53:25.925,124858,47634,33078,3,438795,304621
2025-02-25 09:53:26.064,123232,46332,31897,3,437628,303126
2025-02-25 09:53:26.099,123081,45783,31378,4,436994,302410
2025-02-25 09:53:26.251,123677,46093,31590,4,437216,302936
2025-02-25 09:53:26.393,123764,46174,31646,4,437157,302993
2025-02-25 09:53:26.403,124249,46535,31901,3,437264,303373
2025-02-25 09:53:26.567,125017,47147,32344,5,437753,304268
2025-02-25 09:53:26.602,125456,47582,32724,4,438379,305018
2025-02-25 09:53:26.711,125799,47863,33009,6,438696,305428
2025-02-25 09:53:26.991,125920,48089,33215,4,438989,305817
2025-02-25 09:53:26.994,124067,46682,32028,3,437562,303984
2025-02-25 09:53:26.997,123844,46154,31537,4,436909,303293
2025-02-25 09:53:27.207,124347,46500,31790,5,437132,303724
2025-02-25 09:53:27.211,124337,46551,31856,8,437372,303902
2025-02-25 09:53:27.601,124611,46765,32106,4,437903,304323
2025-02-25 09:53:27.605,125012,47178,32534,7,438607,304983
2025-02-25 09:53:27.608,125270,47486,32860,6,439125,305472
2025-02-25 09:53:27.612,125428,47727,33142,5,439739,305956
2025-02-25 09:53:27.800,125643,47913,33392,4,440338,306416
2025-02-25 09:53:27.803,124276,46858,32433,1,439181,305112
2025-02-25 09:53:28.023,123738,46116,31750,7,438373,304087
2025-02-25 09:53:28.026,124309,46471,31995,3,438505,304470
2025-02-25 09:53:28.164,124436,46625,32059,6,438405,304580
2025-02-25 09:53:28.190,124952,46954,32282,4,438422,304893
2025-02-25 09:53:28.371,125691,47561,32720,5,438501,305464
2025-02-25 09:53:28.374,126303,48086,33065,5,438544,306009
2025-02-25 09:53:28.576,126869,48577,33377,4,438488,306463
2025-02-25 09:53:28.578,127158,48912,33575,5,438503,306859
2025-02-25 09:53:28.747,125481,47624,32527,4,437106,305140
2025-02-25 09:53:28.773,125350,47218,32235,5,436709,304593
2025-02-25 09:53:28.893,125848,47584,32540,5,436987,305059
2025-02-25 09:53:29.078,125881,47646,32571,4,436683,304943
2025-02-25 09:53:29.080,126401,48017,32842,3,436673,305229
2025-02-25 09:53:29.276,127029,48630,33268,4,436868,305866
2025-02-25 09:53:29.278,126962,48933,33638,2,437520,306260
2025-02-25 09:53:29.447,126506,48670,33539,3,437279,305838
2025-02-25 09:53:29.457,124215,47182,32421,2,434855,303007
2025-02-25 09:53:29.585,124402,47227,32370,5,434334,302696
2025-02-25 09:53:29.765,124908,47555,32608,3,434750,303320
2025-02-25 09:53:29.768,124816,47542,32626,2,434662,303232
2025-02-25 09:53:29.907,125307,47930,32945,6,435117,303787
2025-02-25 09:53:30.079,125811,48370,33335,7,435869,304569
2025-02-25 09:53:30.082,125698,48427,33441,6,436082,304729
2025-02-25 09:53:30.277,123628,46815,32284,4,434839,302794
2025-02-25 09:53:30.279,123301,46277,31950,6,434694,302172
2025-02-25 09:53:30.482,123626,46501,32173,3,435079,302571
2025-02-25 09:53:30.486,123535,46441,32159,2,434949,302408
2025-02-25 09:53:30.624,123916,46723,32410,4,435204,302761
2025-02-25 09:53:30.656,124438,47165,32780,7,435500,303296
2025-02-25 09:53:30.905,124793,47514,33053,4,435724,303756
2025-02-25 09:53:30.908,123191,46430,32233,2,434714,302445
2025-02-25 09:53:31.044,121967,45249,31337,5,433815,300884
2025-02-25 09:53:31.056,122265,45300,31384,6,434031,301054
2025-02-25 09:53:31.224,122252,45315,31428,6,434238,301199
2025-02-25 09:53:31.260,122370,45441,31533,7,434371,301275
2025-02-25 09:53:31.362,122932,45840,31857,7,434753,301835
