Timestamp,HR,HR_conf,Activity,walk_stp,run_stp,scd,r,Acc_X,Acc_Y,Acc_Z,
2025-04-14 11:29:24.126,680,100,0,0,0,3,1547,2,-4,-1006,
2025-04-14 11:29:25.124,680,100,0,0,0,3,1547,-1,-3,-1008,
2025-04-14 11:29:26.125,670,100,0,0,0,3,1547,0,-4,-1003,
2025-04-14 11:29:27.127,670,100,0,0,0,3,1547,0,-3,-1005,
2025-04-14 11:29:28.127,660,100,0,0,0,3,1547,1,-2,-1005,
2025-04-14 11:29:29.126,650,100,0,0,0,3,1547,1,-3,-1006,
2025-04-14 11:29:30.126,650,100,0,0,0,3,1547,1,0,-1005,
2025-04-14 11:29:31.128,640,100,0,0,0,3,1547,0,0,-1004,
2025-04-14 11:29:32.127,640,100,0,0,0,3,1547,1,0,-1007,
2025-04-14 11:29:33.127,640,100,0,0,0,3,1547,-1,-3,-1005,
2025-04-14 11:29:34.130,640,100,0,0,0,3,1547,0,-1,-1006,
2025-04-14 11:29:35.129,650,100,0,0,0,3,1547,1,0,-1007,
2025-04-14 11:29:36.129,650,100,0,0,0,3,1547,1,-5,-1005,
2025-04-14 11:29:37.128,650,100,0,0,0,3,1547,0,-2,-1003,
2025-04-14 11:29:38.131,650,100,0,0,0,3,1547,2,-4,-1006,
2025-04-14 11:29:39.131,650,100,0,0,0,3,1547,0,-2,-1007,
2025-04-14 11:29:40.129,650,100,0,0,0,3,1547,0,-3,-1003,
2025-04-14 11:29:41.129,650,100,0,0,0,3,1547,0,-3,-1009,
2025-04-14 11:29:42.132,650,100,0,0,0,3,1547,1,-2,-1005,
2025-04-14 11:29:43.131,650,100,0,0,0,3,1547,0,0,-1003,
2025-04-14 11:29:44.130,650,100,0,0,0,3,1270,0,-2,-1006,
2025-04-14 11:29:45.130,650,100,0,0,0,3,1332,0,-2,-1001,
2025-04-14 11:29:46.133,650,100,0,0,0,3,1387,0,-3,-1006,
2025-04-14 11:29:47.131,640,100,0,0,0,3,1426,0,-4,-1009,
2025-04-14 11:29:48.131,630,100,0,0,0,3,1450,0,-4,-1004,
2025-04-14 11:29:49.130,630,100,0,0,0,3,1466,0,-3,-1006,
2025-04-14 11:29:50.134,630,100,0,0,0,3,1479,0,-8,-1005,
2025-04-14 11:29:51.137,620,100,0,0,0,3,1488,0,-3,-1007,
2025-04-14 11:29:51.151,620,100,0,0,0,3,1495,0,-3,-1007,
2025-04-14 11:29:52.132,620,100,0,0,0,3,1501,0,-3,-1004,
2025-04-14 11:29:53.132,620,100,0,0,0,3,1504,1,-2,-1005,
2025-04-14 11:29:54.134,620,100,0,0,0,3,1507,0,-4,-1006,
2025-04-14 11:29:55.134,620,100,0,0,0,3,1507,-1,-2,-1004,
