0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
160453,21767,429960,441762,-164,-443,900,700,0,0,0,0,0,3,
160480,21801,430101,441926,-166,-444,898,700,0,0,0,0,0,3,
160509,21837,430290,442128,-166,-444,898,700,0,0,0,0,0,3,
160545,21876,430443,442294,-166,-444,898,700,0,0,0,0,0,3,
160578,21913,430603,442445,-166,-444,898,700,0,0,0,0,0,3,
160567,21936,430546,442405,-166,-444,898,690,0,0,0,0,0,3,
160399,21886,429782,441460,-165,-444,898,690,0,0,0,0,0,3,
159778,21685,428348,439735,-165,-444,898,690,0,0,0,0,0,3,
158895,21514,427408,438612,-165,-444,898,690,0,0,0,0,0,3,
158585,21458,427435,438638,-165,-444,898,690,0,0,0,0,0,3,
158584,21441,427766,439047,-165,-444,898,690,0,0,0,0,0,3,
158761,21459,428165,439597,-162,-444,902,690,0,0,0,0,0,3,
159036,21509,428629,440212,-162,-444,902,690,0,0,0,0,0,3,
159237,21562,428971,440623,-162,-444,902,690,0,0,0,0,0,3,
159361,21592,429180,440862,-162,-444,902,690,0,0,0,0,0,3,
159462,21617,429359,441058,-162,-444,902,690,0,0,0,0,0,3,
159568,21644,429533,441282,-162,-444,902,690,0,0,0,0,0,3,
159665,21675,429746,441525,-162,-444,902,690,0,0,0,0,0,3,
159769,21710,429956,441791,-162,-444,902,690,0,0,0,0,0,3,
159849,21746,430114,441978,-162,-444,902,690,0,0,0,0,0,3,
159915,21782,430199,442128,-162,-444,902,690,0,0,0,0,0,3,
159984,21819,430427,442330,-162,-444,902,690,0,0,0,0,0,3,
160057,21848,430537,442458,-165,-444,901,690,0,0,0,0,0,3,
160103,21881,430554,442513,-165,-444,901,690,100,0,0,0,0,3,
160148,21910,430589,442566,-165,-444,901,690,100,0,0,0,0,3,
160178,21931,430505,442492,-165,-444,901,690,100,0,0,0,0,3,
160073,21884,429852,441713,-165,-444,901,690,100,0,0,0,0,3,
159563,21698,428652,440203,-160,-443,903,690,100,0,0,0,0,3,
158769,21520,427650,439054,-160,-443,903,690,100,0,0,0,0,3,
158525,21472,427632,439084,-160,-443,903,690,100,0,0,0,0,3,
158634,21473,428027,439534,-160,-443,903,690,100,0,0,0,0,3,
158895,21506,428495,440172,-160,-443,903,690,100,0,0,0,0,3,
159165,21557,428884,440674,-162,-444,901,690,100,0,0,0,0,3,
159354,21594,429135,441000,-162,-444,901,690,100,0,0,0,0,3,
159503,21619,429292,441158,-162,-444,901,690,100,0,0,0,0,3,
159607,21639,429430,441317,-162,-444,901,690,100,0,0,0,0,3,
159711,21669,429562,441480,-162,-444,901,690,100,0,0,0,0,3,
159832,21701,429734,441686,-165,-446,896,690,100,0,0,0,0,3,
159928,21736,429814,441865,-165,-446,896,690,100,0,0,0,0,3,
160016,21770,429962,442027,-165,-446,896,690,100,0,0,0,0,3,
160118,21808,430191,442262,-165,-446,896,690,100,0,0,0,0,3,
160187,21844,430275,442390,-165,-446,896,690,100,0,0,0,0,3,
160271,21878,430355,442473,-160,-445,898,690,100,0,0,0,0,3,
160370,21909,430529,442673,-160,-445,898,690,100,0,0,0,0,3,
160459,21941,430701,442816,-160,-445,898,690,100,0,0,0,0,3,
160467,21939,430367,442450,-160,-445,898,690,100,0,0,0,0,3,
160235,21845,429403,441259,-160,-445,898,690,100,0,0,0,0,3,
159581,21630,428274,439898,-161,-443,900,690,100,0,0,0,0,3,
159060,21524,427886,439470,-161,-443,900,690,100,0,0,0,0,3,
159014,21505,428146,439764,-161,-443,900,690,100,0,0,0,0,3,
159200,21526,428597,440290,-161,-443,900,690,100,0,0,0,0,3,
159455,21563,428921,440801,-161,-443,900,690,100,0,0,0,0,3,
159657,21604,429191,441123,-162,-445,900,680,100,0,0,0,0,3,
159790,21621,429365,441298,-162,-445,900,680,100,0,0,0,0,3,
159900,21642,429436,441398,-162,-445,900,680,100,0,0,0,0,3,
159995,21665,429534,441547,-162,-445,900,680,100,0,0,0,0,3,
160118,21693,429734,441789,-162,-445,900,680,100,0,0,0,0,3,
160256,21724,429926,442019,-170,-443,899,680,100,0,0,0,0,3,
160358,21756,430074,442199,-170,-443,899,680,100,0,0,0,0,3,
160451,21792,430239,442385,-170,-443,899,680,100,0,0,0,0,3,
160529,21820,430241,442434,-170,-443,899,680,100,0,0,0,0,3,
160592,21851,430327,442536,-170,-443,899,680,100,0,0,0,0,3,
160678,21885,430446,442666,-166,-444,898,680,100,0,0,0,0,3,
160758,21915,430572,442800,-166,-444,898,680,100,0,0,0,0,3,
160814,21926,430492,442697,-166,-444,898,680,100,0,0,0,0,3,
160660,21846,429641,441647,-166,-444,898,680,100,0,0,0,0,3,
159998,21624,428340,440095,-166,-444,898,680,100,0,0,0,0,3,
159334,21490,427705,439376,-164,-445,900,680,100,0,0,0,0,3,
159204,21455,427865,439569,-164,-445,900,680,100,0,0,0,0,3,
159360,21462,428254,440100,-164,-445,900,680,100,0,0,0,0,3,
159622,21501,428738,440644,-164,-445,900,680,100,0,0,0,0,3,
