
 0x02 0x00 Status, Read Operating Mode: 0 0
Ver: 0 33 13 31
rd algo size: 0 20 
rd algo size: 0 52 
rd algo size: 0 1 
rd algo size: 0 16 
algo only 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
opmode,hr,hr_conf,ibi,ibi_conf,act,r,spo2_conf,spo2,spo2_compl,spo2_lo,spo2_mo,spo2_lopi,spo2_unrel,spo2_state,scd,ibioffset,inappro_ori,
0,760,100,0,0,0,583,100,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,7820,100,0,583,100,970,0,0,0,0,0,1,3,19,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,583,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,228,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,7813,100,0,580,100,970,0,0,0,0,0,1,3,20,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,760,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,580,100,970,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,228,0,0,0,0,1,3,0,0,
0,750,100,7681,100,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,7796,100,0,578,100,971,0,0,0,0,0,1,3,39,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,578,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,228,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,7879,100,0,576,100,971,0,0,0,0,0,1,3,19,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,576,100,971,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,228,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,7928,100,0,575,100,972,0,0,0,0,0,1,3,20,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,575,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,228,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,8026,100,0,573,100,972,0,0,0,0,0,1,3,20,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,573,100,972,0,0,0,0,0,1,3,0,0,
0,750,100,8030,100,0,572,100,973,228,0,0,0,0,1,3,20,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
0,750,100,0,0,0,572,100,973,0,0,0,0,0,1,3,0,0,
