0 SpO2 Coeff  0 0 0 0  FFD7FBDD  0AB61FE
Wr report period 25 0
Ver: 0 33 12 0
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
rd algo size: 1 33 
sens+algo 
1.2 Status: 0
1.5 Status: 0
1.6 Status: 0
1.7 Status: 0
1.8 Status: 0
map leds to slots 0
map HR to slots/PDs 0
map SpO2 to slots/PDs 0
1.14 status: 0
1.31 part id afe 0 25
1.32 who accel 0 1b
160700,15410,431382,441544,-254,-353,924,690,100,962,80,0,0,3,
81564,7859,426760,434229,-254,-353,924,690,100,963,81,0,0,3,
80090,7758,426496,433779,-254,-353,924,690,100,965,81,0,0,3,
80213,7813,427162,435128,-252,-342,925,690,100,966,81,0,0,3,
79788,7639,427565,435374,-252,-342,925,700,100,967,81,0,0,3,
79307,7414,427843,435592,-252,-342,925,690,100,967,81,0,0,3,
79452,7248,428651,436239,-252,-342,925,690,100,968,81,0,0,3,
79993,7164,429733,437570,-252,-342,925,690,100,968,81,0,0,3,
80192,7162,430397,437579,-251,-347,927,690,100,968,83,0,0,3,
77639,6759,429230,433778,-251,-347,927,690,100,969,84,0,0,3,
76758,6537,429673,434166,-251,-347,927,680,100,969,84,0,0,3,
78315,6604,430835,436001,-251,-347,927,680,100,969,85,0,0,3,
78217,6554,427950,430348,-251,-347,927,680,100,969,85,0,0,3,
78535,6614,427834,429930,-250,-354,926,680,100,970,85,0,0,3,
79640,6792,429730,431706,-250,-354,926,670,100,970,86,0,0,3,
80761,6977,430905,433617,-250,-354,926,660,100,970,87,0,0,3,
81625,7056,432002,435633,-250,-354,926,660,100,971,88,0,0,3,
82851,7176,433725,438738,-250,-354,926,650,100,971,88,0,0,3,
